Data Reuploading Reps,Row,Expressibility,Trainability CrossEntropy,Min CrossEntropy,Max CrossEntropy,Mean CrossEntropy,Median CrossEntropy,Hist CrossEntropy,Trainability Fidelity,Min Loss Fidelity,Max Loss Fidelity,Mean Loss Fidelity,Median Loss Fidelity,Hist Loss Fidelity
4,0,1.173836923784084,0.09003970118338749,0.10597389860134374,0.7290854352590217,0.3547017183233233,0.3462348351980077,"[ 340 3304  355    1    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.030404869908738967,0.778524468729222,0.999992789312934,0.9689500014684407,0.978494518881187,"[   0    0    0    0    0    0    0    0    0    0    0    1   47  407
 3545]"
4,1,1.177717445062143,0.09116136316689685,0.13596052666024674,0.8049990399785654,0.35481685578723293,0.34720679633128765,"[ 360 3270  368    2    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.030463064186530112,0.772927942297119,0.999998579480897,0.9689871034197935,0.9783180620647335,"[   0    0    0    0    0    0    0    0    0    0    0    2   51  414
 3533]"
4,2,1.1721252458795253,0.08940905344274606,0.09744791028750552,0.7418878853472269,0.35351551915792645,0.3461381607308097,"[ 342 3321  335    2    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.029704249522223867,0.77690951472156,0.999998069291884,0.9692894974147159,0.9786552999686771,"[   0    0    0    0    0    0    0    0    0    0    0    4   33  417
 3546]"
4,3,1.178028336157419,0.09039135820859621,0.10015061455783054,0.7654163908286511,0.3531216835943129,0.34502381800064796,"[ 371 3285  340    4    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.03032125138291882,0.7682880964277989,0.99999321006134,0.9685264277385698,0.9774102880763305,"[   0    0    0    0    0    0    0    0    0    0    0    3   49  421
 3527]"
4,4,1.176721986073927,0.09065631199542075,0.12130362819395465,0.7736479499241503,0.35780317758264735,0.3497731159747147,"[ 314 3301  383    2    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.03104832061175692,0.7772390316621121,0.999987349268887,0.9687387245954455,0.978237768835906,"[   0    0    0    0    0    0    0    0    0    0    0    3   53  442
 3502]"
4,5,1.170481393893243,0.09194170050085786,0.1310308538694157,0.7325315755038082,0.3575882247907406,0.34963137225172214,"[ 356 3249  393    2    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.03000017833272333,0.765827483449508,0.999980742014524,0.9694333939718692,0.9789530907948325,"[   0    0    0    0    0    0    0    0    0    0    0    3   41  413
 3543]"
4,6,1.177084657768073,0.09378717728583884,0.10027424261859914,0.8214452157498345,0.3575884193318321,0.34794730332564905,"[ 350 3234  412    4    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.02995535196323717,0.709661429414036,0.999983551682163,0.9693584897668548,0.97858017607601,"[   0    0    0    0    0    0    0    0    0    0    1    2   41  430
 3526]"
4,7,1.1737669088939555,0.08999008619315323,0.14300061140681178,0.7911572502253372,0.3516053106697556,0.34354957900999306,"[ 390 3266  342    2    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.029561235505380277,0.779480615138204,0.999990499218499,0.9690289779779668,0.9779567579221109,"[   0    0    0    0    0    0    0    0    0    0    0    3   37  435
 3525]"
4,8,1.1775629498721574,0.09001759336940254,0.12156479497649665,0.7759466608503406,0.35768373313085955,0.3499548006492326,"[ 314 3316  368    2    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.03104023480559298,0.778544263736348,0.999983804116664,0.9687088367073163,0.9781559044313239,"[   0    0    0    0    0    0    0    0    0    0    0    2   53  440
 3505]"
4,9,1.1806373964547854,0.09056372678818977,0.09917822039069489,0.745659482283424,0.35503917721415984,0.34730041166141734,"[ 358 3283  357    2    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.030471510332380422,0.744517399496869,0.999992987540152,0.9680867844799099,0.9772999098619295,"[   0    0    0    0    0    0    0    0    0    0    0    2   40  454
 3504]"
