Data Reuploading Reps,Row,Expressibility,Trainability CrossEntropy,Min CrossEntropy,Max CrossEntropy,Mean CrossEntropy,Median CrossEntropy,Hist CrossEntropy,Trainability Fidelity,Min Loss Fidelity,Max Loss Fidelity,Mean Loss Fidelity,Median Loss Fidelity,Hist Loss Fidelity
3,0,2.376615611280706,0.1087654319410125,0.08804083582867397,0.8098720475572724,0.3561604269534674,0.34515134182378465,"[ 546 2921  524    9    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.03143657149993945,0.712381463586124,0.999992867523567,0.9688509914900185,0.978108077938472,"[   0    0    0    0    0    0    0    0    0    0    2    5   57  376
 3560]"
3,1,2.372545127773651,0.11200758472216311,0.10919845781051835,0.838412942996011,0.3591425675194952,0.34759513701893274,"[ 549 2892  541   18    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.031128671272671427,0.6996105799188381,0.999998019747703,0.9689880124521589,0.978894806910684,"[   0    0    0    0    0    0    0    0    0    0    1    4   51  402
 3542]"
3,2,2.376259693976537,0.11271208373706584,0.11375458822129166,0.9053474958538235,0.36198966811849576,0.3474612994934199,"[ 497 2916  569   18    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.030961135133626957,0.752200403913489,0.999995651736907,0.9698679869717223,0.9798689463793635,"[   0    0    0    0    0    0    0    0    0    0    0    8   41  389
 3562]"
3,3,2.369270952960192,0.11109837110435501,0.1041161310135251,0.9009819035360241,0.3599297906961185,0.3464909461640872,"[ 537 2896  543   24    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.0317877901810533,0.683057293999088,0.999989899374566,0.9683817540259928,0.9778061736932919,"[   0    0    0    0    0    0    0    0    0    0    1    5   50  441
 3503]"
3,4,2.3696140192301574,0.11386289666181235,0.11338043266444439,0.838551011085231,0.36135826891575273,0.34828591098270245,"[ 515 2896  565   24    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.030220899124968142,0.7855397711655789,0.999998643880395,0.9694347087254078,0.9791337988412235,"[   0    0    0    0    0    0    0    0    0    0    0    6   42  410
 3542]"
3,5,2.3524512521850713,0.13855315698776435,0.06774145745811747,0.9619938970554969,0.3650605020763848,0.34631968079865827,"[ 722 2551  647   79    1    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.03312091613408895,0.663740090727879,0.999993894648961,0.9682936484965934,0.9787364130840035,"[   0    0    0    0    0    0    0    0    0    1    3   10   55  417
 3514]"
3,6,2.373251756786807,0.11130371111085621,0.11764083972266141,0.8292019012366613,0.3607969954123092,0.3476005575241604,"[ 501 2932  545   22    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.031140492085584642,0.754625789057938,0.999998198350427,0.9688842154635048,0.9786396738822235,"[   0    0    0    0    0    0    0    0    0    0    0    7   49  427
 3517]"
3,7,2.3698727473578325,0.11275459928724112,0.08972189334378336,0.8863741051544282,0.35717680543309466,0.34594280514458464,"[ 584 2832  571   13    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.030063521721755766,0.7253712022070811,0.999986220203697,0.9693176751414053,0.978182010238245,"[   0    0    0    0    0    0    0    0    0    0    1    3   49  393
 3554]"
3,8,2.3807404961943055,0.10687810263631974,0.11966671283974181,0.9101990404742881,0.35952144557971677,0.3488791925131043,"[ 494 2973  518   15    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.031020648546806317,0.7114056338758791,0.999998220440523,0.9685533234258071,0.9778081926835135,"[   0    0    0    0    0    0    0    0    0    0    1    3   48  430
 3518]"
3,9,2.3691779927783507,0.11294522163303496,0.09018838219252141,0.9297271971109468,0.35997364950922794,0.34837957350256354,"[ 554 2882  550   14    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0]",0.032021843958021705,0.6783970348714121,0.999993682321337,0.9692596247032166,0.9790970478582395,"[   0    0    0    0    0    0    0    0    0    0    2    9   50  391
 3548]"
