Data Reuploading Reps,Row,Expressibility,Loss Dispersion,Min Loss,Max Loss,Mean Loss,Median Loss,Mean Loss Error,Loss Dispersion Error
1,12,0.3922297104532069,0.0625247667804666,0.537640468699614,0.999999992907146,0.9687872174955452,0.9956157770709476,0.0009886033659855377,0.0006991355413975739
1,13,0.510850641426303,0.0724136634308581,0.2444290113488131,0.999999998075252,0.9690831311068016,0.9958654155967916,0.0011449605507917724,0.0008097105898063274
1,14,0.0965520844530529,0.0469565873935267,0.690969607410305,0.999999681490196,0.9693829530465016,0.990654993464287,0.0007424488365614681,0.0005250562431495852
1,15,0.6303590427165945,0.0765920163121157,0.1870533722682269,0.999999994336005,0.9690338509137296,0.9969538195353403,0.0012110261106552777,0.000856431835709491
1,16,0.2489378659197413,0.0595913878008894,0.438497603948392,0.999998782668744,0.9688998395524016,0.992410193540682,0.0009422225719059151,0.0006663352670964841
1,17,0.452333648961425,0.0688003744261074,0.3969388856560519,0.999999992922452,0.9679084343746226,0.99541618728902,0.0010878294352944966,0.0007693077399495329
1,18,0.3737559133623121,0.06481282295608,0.3717803571320209,0.999998727122356,0.96899813561508,0.9935154231957396,0.0010247807106323005,0.0007247199853780237
1,19,0.4463444029643143,0.0654615235400501,0.4825474109719949,0.9999999976035,0.968049118192188,0.9956942882786636,0.0010350375674564344,0.0007319735851486755
1,20,0.4572420099920707,0.0709972067453922,0.2395717252161419,0.999999930940351,0.9688345719341536,0.995260476514608,0.0011225644041265477,0.0007938721426972564
1,21,0.4210848625704801,0.0676268867282663,0.316030649335112,0.999999981932309,0.9691721018591084,0.9953532017526316,0.00106927496563767,0.0007561861083273925
1,22,0.3899425227118867,0.0634796472299943,0.4140039491056,0.999999975063978,0.968465489711134,0.9953142903727096,0.0010037013515539026,0.0007098127641114869
1,23,0.4095740181724209,0.0665121177277899,0.3674751971611241,0.999999981927462,0.9686633219618986,0.995393547894184,0.001051648920105396,0.0007437210537768044
1,24,0.4373849966465122,0.0697277446311343,0.2569159718601999,0.999999991772492,0.9689174693071942,0.99503167560337,0.0011024924457048084,0.000779677350325593
1,25,0.5662020459557902,0.0738581772092678,0.1966186563282589,0.999999997789883,0.9688521689233196,0.9964317242495144,0.0011678003190481244,0.0008258627639690981
1,26,0.6732472688458977,0.0781811295889643,0.131801938115226,0.999999998118166,0.9688136879138116,0.996935849679444,0.0012361521977295544,0.0008742008835342117
1,27,0.5643183078434475,0.074977541213127,0.1775975442769909,0.999999982103851,0.9688152629160044,0.9962119740630576,0.0011854990179631273,0.0008383791986422066
1,28,0.5005870749636032,0.0687672457113162,0.3276705774587108,0.999999996105322,0.9689133737949556,0.9966077448248664,0.0010873056243210252,0.0007689373033506621
1,29,0.7516460388358857,0.0792398634948822,0.151944228363833,0.999999999210762,0.969020899935782,0.9977017808378326,0.0012528922506232893,0.0008860393683558957
1,30,0.4444949510293953,0.070183380453554,0.2542509398673208,0.999999867663638,0.9688383966609274,0.9952151775723834,0.0011096966806168596,0.0007847721505750046
1,31,0.611507525752714,0.0762901240846252,0.192929973130005,0.99999998953419,0.9690174635212364,0.9969468831179912,0.0012062527754214195,0.0008530561560104149
1,32,0.7525663047672035,0.0792630495313641,0.151741038454535,0.999999999190162,0.9690247149681196,0.9977606695773992,0.001253258854049262,0.0008862986285339552
1,33,0.5039193959456483,0.070211262279691,0.2801987422220618,0.999999991147109,0.9691788877093188,0.996303081397268,0.0011101375309964484,0.0007850839178412447
1,34,0.6366755821417828,0.0768063411217497,0.1842212757883691,0.999999996170303,0.9690378561016246,0.9969728860514776,0.001214414883442905,0.0008588283595117232
1,35,0.3627873950672667,0.0636468459612383,0.3736498516810068,0.999999987790306,0.9682538153384178,0.9942330796740496,0.0010063449956170096,0.0007116823364667057
1,36,0.3678947725999484,0.0666188147136857,0.300482123521923,0.999999874258787,0.9685306715346556,0.9943260651431568,0.0010533359475799241,0.0007449141114856269
1,37,0.6543964084125589,0.0773477219394348,0.144825924817548,0.999999998748454,0.9688225467628164,0.9969208935607864,0.0012229748657699515,0.0008648819378066011
1,38,0.5395462212861952,0.0734118146726284,0.2779267006046709,0.999999982151786,0.9686133412981645,0.996219669631768,0.0011607427076583703,0.0008208716551688255
1,39,0.6355920407644597,0.0774511627762107,0.141510979856447,0.999999978516824,0.9688011862124613,0.996750356948228,0.0012246104090063792,0.0008660385861100783
1,40,0.3114197312874619,0.0619484578913352,0.416146770251859,0.999999803012315,0.9688154318851018,0.9928705691154756,0.0009794911223582543,0.0006926914065696932
1,41,0.6526337609819136,0.0777904080655418,0.137060364555714,0.999999989967673,0.9687970003741136,0.9969178307084356,0.0012299743480052247,0.0008698319379486521
1,42,0.4170750748169911,0.0692426600184711,0.261116144470515,0.99999999329479,0.968945508000122,0.994578134058554,0.001094822584535227,0.0007742532614283294
1,43,0.4673413355539532,0.0712063638280735,0.2655165567209541,0.999999912351127,0.9689884583045564,0.9957783797050814,0.0011258714679766928,0.0007962108823322391
1,44,0.5286456145966543,0.0717931379404429,0.2550332694955519,0.999999998052127,0.9691567224552914,0.996426932500555,0.0011351491813122473,0.000802772036541256
1,45,0.7214670789472546,0.0787205245237191,0.158744755147922,0.999999998289523,0.9690291302984856,0.9975126811273076,0.0012446807804904697,0.0008802322562070758
1,46,0.5827203323851254,0.0748995939113704,0.2125205377336619,0.999999984882913,0.9689952750603504,0.9966697305620756,0.001184266562908051,0.000837507612360159
1,47,0.6476426839750256,0.0762430805336693,0.1916771880344739,0.999999999459605,0.969077722497441,0.997119928851221,0.0012055089515702053,0.0008525301273635221
1,48,0.4221590223548737,0.0678923209456355,0.328027053758757,0.999999904527411,0.9689373217065622,0.9957873594700032,0.0010734718491168245,0.0007591541241205171
1,49,0.6179455996334773,0.0769547024079565,0.149292552574775,0.999999985382,0.9688204017516642,0.9966030673835036,0.0012167606813479333,0.0008604872964977471
1,50,0.7408090462243455,0.0789823669110579,0.1551531111345859,0.99999999978176,0.96903245927578,0.99761086158533,0.001248820872150303,0.000883160109098966
1,51,0.6619994277480639,0.0775226726317429,0.1759538648899948,0.999999997932138,0.9690229805449944,0.997092361035694,0.001225741079099536,0.0008668381905570378
1,52,0.7717652667542985,0.079528846302212,0.148081209538098,0.999999999516961,0.9690204942182984,0.9978011992976116,0.0012574614700022484,0.0008892706983049781
1,53,0.3300386304863174,0.0640383007465338,0.364034366342048,0.99999988962631,0.9691367901528324,0.993984672230251,0.0010125344392295395,0.0007160594811941889
1,54,0.3746962942826928,0.0646801759295557,0.3943742614734949,0.999999959738555,0.968916569168504,0.9953958153268324,0.0010226833769889727,0.0007232367611217948
1,55,0.6702152514022567,0.0782559638483443,0.1302877906334451,0.999999995268425,0.968792752997268,0.99698265245334,0.0012373354312628173,0.0008750376605929799
1,56,0.2088443625307323,0.0543111331949681,0.5804015501930879,0.999999942537677,0.9682633256276778,0.9928181093629176,0.0008587344160043847,0.0006072928451456818
1,57,0.6593061595572836,0.0774333743017606,0.177079040606227,0.999999998778035,0.9690209061149904,0.9971248216610796,0.0012243291485295692,0.0008658396800548351
1,58,0.462695515838783,0.0712661647985493,0.2314233404879779,0.999999897768244,0.9688917149763304,0.995185997432087,0.0011268170043416531,0.0007968795610978313
1,59,0.4955959357664384,0.0714946290171843,0.2330019000240558,0.999999992832898,0.9688928459555513,0.995909247474239,0.0011304293408153393,0.0007994341880626336
1,60,0.6150768792036313,0.0765752290818166,0.1544554884332688,0.999999998558604,0.9688610722368723,0.9966354946430996,0.0012107606812385232,0.0008562441253037102
1,61,0.5239685079031364,0.0714802060720011,0.242967616797326,0.999999992368459,0.9700698899415624,0.995978560646108,0.001130201294028606,0.0007992729144728479
1,62,0.6291440369015748,0.0760291402462912,0.1621902520110489,0.999999999501975,0.9686474030073198,0.996769253839621,0.0012021262586132766,0.0008501379031882924
1,63,0.4994150241645425,0.0701789383320636,0.225249171078108,0.999999951372849,0.9697602833287609,0.9960907243532195,0.0011096264445090954,0.0007847224799377025
1,64,0.3052300221203482,0.062949714770049,0.4818439573532118,0.999999803647628,0.9674005532811089,0.994037522091834,0.000995322383656487,0.0007038871983498605
1,65,0.3069872214155589,0.0624400249874437,0.4041219107265539,0.999999975565578,0.96921066114414,0.993780637810485,0.0009872634805907431,0.0006981879808964353
1,66,0.5299248954624319,0.0712619832066611,0.2641189162364499,0.999999996241677,0.9691661688139857,0.9964759632663456,0.0011267508875685932,0.0007968328036342022
1,67,0.4623510054062102,0.066040325350827,0.3583556082704191,0.999999998543353,0.9692961500596315,0.9960955095344476,0.0010441892276358586,0.0007384455951724831
1,68,0.0584052462957077,0.042971031679656,0.713686271590839,0.999996713861693,0.9691280926015938,0.98692310931405,0.0006794316675748194,0.0004804908045999176
1,69,0.2984716952804862,0.0595144223141606,0.5059440451537509,0.999999811795609,0.9691712619381292,0.9940317726554556,0.0009410056407094828,0.0006654746592125395
1,70,0.6702442352618065,0.0777292299462099,0.138259147058283,0.99999999963603,0.9688592493484648,0.997041980585777,0.0012290070370049528,0.000869147860265788
1,71,0.5554096839549871,0.0741690030551239,0.2234444163061649,0.999999989896138,0.9690904935225964,0.996528410992164,0.001172714907190893,0.0008293383370453796
1,72,0.7752086271131323,0.0795835354491103,0.1473605042285021,0.999999999641112,0.9690204554572696,0.997858267192128,0.001258326181339699,0.0008898822180001984
1,73,0.4066360998170421,0.0633709202984054,0.439788987495293,0.999999997139296,0.9689397655033,0.9954700896599116,0.0010019822278197915,0.000708597008082395
1,74,0.3482136618749091,0.060337776535853,0.540554271854627,0.999999995851817,0.96908140240055,0.9948226353431036,0.0009540240140177988,0.0006746811901471695
1,75,0.3808017064741953,0.0619692718162064,0.429843025018966,0.999999983611293,0.9695044853842822,0.995184424429976,0.0009798202194064574,0.0006929241424179456
1,76,0.5220938145129942,0.072593917912578,0.2119008598605589,0.999999998992446,0.9685687939689278,0.995580988666653,0.0011478106243952128,0.0008117261481387408
1,77,0.3872854110260725,0.0665269132587872,0.341109720149663,0.999999991000595,0.9689938651013568,0.9948801837473912,0.0010518828579911116,0.0007438864935234313
1,78,0.5447898362925151,0.0732613431854875,0.232788287670481,0.999999997193597,0.9691271419795364,0.9963721427312604,0.0011583635445469804,0.000819189122469479
1,79,0.3781005356960898,0.063162705822907,0.4106266288656089,0.999999959845383,0.9691722705037658,0.9950877662854504,0.0009986900678978301,0.0007062688084336783
1,80,0.5825748380509791,0.0754157912262825,0.2053348583515291,0.999999984222275,0.9690469002232608,0.9966127315027516,0.0011924283590939782,0.0008432795953328615
1,81,0.1368578431820756,0.0482200225441561,0.68498278316667,0.99999994500356,0.9685371924713572,0.991643919369838,0.0007624255003210024,0.0005391836435948751
1,82,0.4962820259505042,0.072158920597928,0.2514730395228219,0.999999975514613,0.969092585314409,0.9959382765177855,0.001140932712943458,0.000806862122269566
1,83,0.4030044709405997,0.0622892300997346,0.4998829727645271,0.999999994268263,0.9683434522980792,0.99556720980695,0.0009848792040673925,0.0006965018320167657
1,84,0.4106322202278725,0.0619236940423104,0.4813567411128649,0.999999999641309,0.9691658258267044,0.9956862420447756,0.0009790995715254997,0.0006924145037056518
1,85,0.6546931004582703,0.0768458861478198,0.1856962652778969,0.999999999708516,0.9690738314993174,0.9970881420413344,0.0012150401452054665,0.0008592705416202655
1,86,0.5891950213845145,0.0757249869316061,0.167216561423814,0.999999997003023,0.9688398315430434,0.996304876143403,0.0011973171724518022,0.0008467369406053074
1,87,0.2379802801424987,0.0570648962624467,0.5539678430686281,0.999999878206693,0.9689700777704936,0.9937876473447124,0.0009022752331528062,0.0006380847014323614
1,88,0.6180392605280558,0.0765630431854969,0.1890917283640579,0.999999992699762,0.9690122499455994,0.99681076870214,0.0012105680053000186,0.0008561078658075203
1,89,0.6296307436125161,0.0763381994778244,0.191915278759055,0.9999999975053,0.9689985188863098,0.997007458742384,0.0012070129141310078,0.000853593722446612
1,90,0.6725501963490237,0.0767866798957759,0.1670967973698529,0.999999999906803,0.9694041589609912,0.9973384141876016,0.0012141040121645627,0.0008586085128401795
1,91,0.3242400787928658,0.0617346798913268,0.4068210185782118,0.999999987079476,0.9683738190418114,0.9938721958484676,0.0009761109953899441,0.0006903009970492622
1,92,0.2088299686620324,0.0563603276343096,0.5723684237266451,0.999998907494548,0.9688196216348154,0.9922047277400424,0.0008911350249887391,0.0006302063998464647
1,93,0.5477044569886038,0.0749628292872582,0.177198009793161,0.999999976167888,0.968759846926972,0.995846633513316,0.0011852664019905625,0.0008382146937461964
1,94,0.6923154101179212,0.0787940454900788,0.1226497333744098,0.999999994163811,0.9688141402469906,0.997192270661672,0.0012458432490378363,0.0008810543483677782
1,95,0.70105428471317,0.0782041552091432,0.1665962293924779,0.999999998786471,0.969008550554067,0.997346509283098,0.0012365162647510707,0.0008744583499792497
1,96,0.6863162663708748,0.0778511957283501,0.171713037621972,0.999999999309694,0.9690247937092604,0.9974053663635308,0.0012309354853457875,0.000870511649649089
1,97,0.7291794787711714,0.0793213246088588,0.1148638001552221,0.99999999896969,0.9687847355623044,0.997323876796937,0.0012541802639277925,0.0008869502451644865
1,98,0.6979712275047796,0.0788439009065337,0.1219164130696399,0.999999996950913,0.968799235215758,0.99717479527433,0.0012466315323863047,0.0008816118185571062
1,99,0.4886967795359923,0.0693878456577178,0.3160492806787831,0.999999988511001,0.9690421821051276,0.9954663824682444,0.0010971181710530626,0.0007758766891630428
1,100,0.4686567858495593,0.0693936901822825,0.2673085708732701,0.999999988752886,0.970140895791876,0.995447107364008,0.0010972105811003887,0.0007759420411036602
1,101,0.3487728506309532,0.0631357034353408,0.3758995778628479,0.999999992687074,0.9681670855235944,0.993882801217641,0.0009982631226629712,0.0007059668748188532
1,102,0.3863237451397311,0.0616400200477982,0.4886024558971349,0.999999999778171,0.9690730155595262,0.99552110227057,0.0009746142918474164,0.0006892425355089521
1,103,0.4956227890721656,0.070101692478658,0.2909594913262598,0.999999967671782,0.9689228427149988,0.996330818687887,0.0011084050803262695,0.0007838587370671204
1,104,0.6554195965273808,0.0774342860713784,0.1763717973817949,0.999999995537368,0.9690203411106624,0.997053417988527,0.001224343564873037,0.0008658498752235369
1,105,0.4808691990837859,0.0678967035361397,0.308609563819302,0.999999993442801,0.9690671679584444,0.9960095310124994,0.00107354114395705,0.0007592031290979468
1,106,0.6933326591830119,0.0783136758405322,0.2903076267840351,0.999999994228847,0.967763319686718,0.9971445313644216,0.0012382479379809154,0.0008756829809513123
1,107,0.3278809614725224,0.0617991169566773,0.4335273723195459,0.999999795093896,0.9684980105108186,0.994432953730513,0.0009771298348511676,0.0006910215154116588
1,108,0.4463083011855493,0.069805800820778,0.289923653166567,0.999999970595284,0.9689612803276676,0.9955576464177684,0.001103726622428549,0.000780550154163432
1,109,0.5458011279509312,0.0777649997180965,0.2151988744510359,0.9999999986811,0.9666729716030428,0.9958005404275334,0.0012295726067576844,0.0008695478284723295
1,110,0.2666104252315346,0.0602921599289938,0.3970126844656821,0.999999185168249,0.969825032684923,0.9921590398160524,0.0009533027521337812,0.0006741711172148674
1,111,0.3565449306830731,0.0648933484203971,0.3418115026609349,0.999999989097687,0.9689399207846688,0.9941359581433415,0.0010260539300167236,0.0007256203999975503
1,112,0.5805496860320765,0.0725545243041636,0.274838153918636,0.999999988888575,0.9691646125589208,0.9962916479540024,0.0011471877567560014,0.0008112856591427067
1,113,0.2874757053417885,0.0599019802258378,0.486491907935656,0.99999975397608,0.9694104835375172,0.994025008469352,0.0009471334693400745,0.0006698082301214037
1,114,0.496156807095808,0.0725118298066659,0.2116302352731,0.99999996277992,0.9686773559083846,0.995686611136099,0.001146512697477756,0.0008108082604707922
1,115,0.5411144752448547,0.0742036524086815,0.2195359992914771,0.999999980596501,0.9690348044422108,0.996233141814782,0.0011732627615743654,0.0008297257770280607
1,116,0.315927967932896,0.0607897666531774,0.51855915422184,0.999999940080731,0.9687736280136224,0.994455426577998,0.000961170605270958,0.0006797352250785029
1,117,0.5871432821634646,0.0746120772672029,0.1859231066892189,0.999999998913384,0.9687089966443002,0.996367934139022,0.0011797205256041635,0.0008342926766629714
1,118,0.3430645375653499,0.0632334977373317,0.418748075206559,0.999999994519298,0.9689552033706934,0.9951105634180556,0.0009998093863453589,0.0007070603850514953
1,119,0.3618082966006828,0.0638401303897286,0.3927903079279039,0.999999970007346,0.9688610960300184,0.994731924336086,0.0010094010907683762,0.0007138435922460475
1,120,0.3594981913447838,0.0683877973228127,0.3440163710367849,0.999999982484668,0.9670568738168188,0.993818435057214,0.0010813060185102675,0.0007646944110027338
1,121,0.4683021634758415,0.0694512231385963,0.2665322850673949,0.999999995692396,0.9683993749018026,0.9954319143508066,0.0010981202570127615,0.0007765853595298109
1,122,0.5538000364497848,0.0730351377286577,0.211844753944068,0.999999997674182,0.96869174904992,0.9963663782663884,0.001154786922233275,0.0008166597523866913
1,123,0.7796669010832471,0.0801802654016219,0.1030869411594399,0.999999999924669,0.9688202330890372,0.9977486784160066,0.0012677613103296028,0.0008965546958021898
1,124,0.6289602163591721,0.0765982602470958,0.3125131685660259,0.999999980712269,0.9678086541987462,0.996720688031234,0.0012111248359357736,0.0008565016537526051
1,125,0.7593952928530341,0.0793313782702037,0.1507585754843761,0.999999999906249,0.9690230135794629,0.9977488825229694,0.001254339226271162,0.0008870626625684903
1,126,0.5017152541751875,0.0730581917635018,0.2057950532524538,0.999999854973446,0.9688759012160524,0.9955902096221676,0.0011551514385300962,0.000816917536557062
1,127,0.6598252105383704,0.0779547385423359,0.1346161580531378,0.999999994459125,0.9688119455415192,0.9968797725265476,0.0012325726409834787,0.0008716694382349779
1,128,0.5714280493521661,0.0752898852816685,0.204983132343165,0.99999999500417,0.969057111989348,0.9964128439490804,0.0011904376113143018,0.0008418717480863144
1,129,0.6854823005954205,0.0778018390121283,0.1707333866422009,0.999999998590141,0.969036772386706,0.9973346696807156,0.00123015508714035,0.0008699597557949544
1,130,0.6455224443060195,0.077449109697095,0.1426349066535999,0.99999999639345,0.96881880831983,0.996814456506546,0.0012245779469752685,0.0008660156291179454
1,131,0.5790407358424805,0.0748631531257835,0.2150969619782341,0.999999977156702,0.9689972127645432,0.9968359732162584,0.0011836903834971486,0.000837100141054433
1,132,0.6555640788468073,0.0775208524146126,0.1751272470639939,0.999999996277433,0.9690357775856264,0.9970886393323276,0.001225712298939697,0.0008668178373665441
1,133,0.1845303837638197,0.0502442088004663,0.6039528500058371,0.999999998644178,0.9694830721040208,0.9926572947662284,0.0007944306952127504,0.0005618175633528466
1,134,0.3449005470405201,0.0605193101627056,0.522585335286124,0.999999968743749,0.9692594579587868,0.994713728956004,0.0009568943126816254,0.000676711051544927
1,135,0.2029998373349199,0.0536534617250089,0.580593122199348,0.999999965788179,0.9693555051449092,0.9925903282498096,0.0008483357170184742,0.0005999389352810341
1,136,0.6523665808744727,0.0778107721946814,0.136412451999472,0.999999982551352,0.9688161530172948,0.996922684548402,0.0012302963331584595,0.0008700596442990186
1,137,0.6411923572571301,0.0775152784992789,0.141022376802884,0.999999992343715,0.9688334190796636,0.996802976178244,0.0012256241675999999,0.0008667555113073649
1,138,0.6924325456540833,0.0785671916186704,0.1261664093234928,0.999999998838723,0.9687983874532334,0.9971189646319596,0.0012422563743894487,0.0008785177278832569
1,139,0.5093214074407743,0.0717627242839429,0.2593900188056209,0.999999998274416,0.969092756014195,0.99621185175198,0.0011346682991796775,0.0008024319590120161
1,140,0.6810527258555714,0.0778315639052699,0.1358231032687249,0.999999999324885,0.968718031478944,0.9970340788656904,0.0012306250789680128,0.0008702921317529888
1,141,0.1670956292312527,0.0524177424097972,0.584961999816932,0.999999241299869,0.9691144894854714,0.9910838251656704,0.0008287972790948115,0.0005861214460373018
1,142,0.4983835092861616,0.0693465613793484,0.30678771175525,0.999999998180663,0.9692360124236118,0.9963278230052984,0.0010964654092970438,0.0007754150591915094
1,143,0.5422201008389843,0.0742132890664878,0.2197564062862959,0.999999989304368,0.969046606751044,0.9961628011027204,0.001173415130512863,0.0008298335316078791
1,144,0.5234223964829993,0.0731301222114731,0.237666375053279,0.999999986978458,0.9691185456986242,0.9962389301028824,0.001156288758773624,0.0008177218439583508
1,145,0.2095758313771648,0.0565508040240083,0.5932745611755479,0.99999993903688,0.968775111037341,0.992435411340192,0.0008941467211484077,0.0006323362568726097
1,146,0.2232914376553375,0.0573796660196989,0.580969180661286,0.999999661728607,0.967651931592221,0.9916649323245836,0.0009072521800100825,0.0006416043742913548
1,147,0.6311574680271722,0.0772080099922389,0.145370642081932,0.999999992941919,0.9688490917519148,0.9967755856420604,0.0012207658259225703,0.000863319715460607
1,148,0.3806093612885869,0.0642604451662065,0.385033639049386,0.999999984973974,0.9688644814842362,0.99487703137631,0.0010160468509078499,0.0007185434418247282
1,149,0.5246174264417645,0.0726216616021408,0.2141048934669078,0.999999998465028,0.9686437390767748,0.9957258179142126,0.0011482492906437882,0.0008120363707980426
1,150,0.5553889079092229,0.0731310190862769,0.2435638408244269,0.999999997987826,0.968983801029582,0.9968613965500516,0.001156302939609404,0.0008177318725771495
1,151,0.124050890168754,0.0490422520279594,0.588244005152413,0.99999717298587,0.9696813995417642,0.989305501070964,0.000775426089961817,0.000548377598005457
1,152,0.6720288261517706,0.0782611297406591,0.1305330061746199,0.999999995620972,0.9688078454748248,0.9969729974035666,0.001237417111192127,0.0008750954242457896
1,153,0.341381056935823,0.0639196805434438,0.362247594977489,0.999999755050922,0.9690547704454336,0.994264520416675,0.0010106588891381587,0.0007147331011982553
1,154,0.6263454299958806,0.0765715375337655,0.1886932487967678,0.999999995988861,0.9690639877481596,0.996978558058178,0.001210702312738856,0.0008562028473817249
1,155,0.5958175185404981,0.0755818762989906,0.200616985290835,0.999999994621643,0.9690760189838472,0.9967634825065914,0.0011950543946695395,0.0008451367150504533
1,156,0.4396410040000073,0.066387483007695,0.2975058513203089,0.999999960312027,0.9696675661327708,0.9954269810821146,0.001049678272150209,0.0007423274210293777
1,157,0.2758281353716431,0.0604540748809266,0.4437615830759189,0.999999771925063,0.9688922516711986,0.9936369279023408,0.0009558628523105028,0.0006759816077358053
1,158,0.6572346400049629,0.0770402998240771,0.1834270754161121,0.999999998790377,0.9690077767749186,0.9972846633810424,0.0012181140953317648,0.0008614444243519274
1,159,0.324203539363916,0.0642342319696098,0.372983898933701,0.999999196336708,0.9689742938840766,0.9941888357879476,0.001015632383877853,0.0007182503327363128
1,160,0.3889750023416408,0.0673508922660642,0.3253545785507541,0.999999942313512,0.9689557327598988,0.9948341736050804,0.0010649111100269103,0.0007531000106465822
1,161,0.6406374876960919,0.0771195298297721,0.146370780997045,0.999999999028004,0.9687373177920982,0.9966975016003574,0.0012193668317168863,0.0008623303534929508
1,162,0.6013322676163866,0.0763125765749253,0.1570370312422061,0.999999975484761,0.9687298424298644,0.996511472131427,0.0012066077804638751,0.0008533072138674846
1,163,0.3636148208558474,0.0669125392633043,0.318211476889642,0.999999752643483,0.969125579029236,0.9940094786997892,0.0010579801404874338,0.000748198462353186
1,164,0.4243792153252241,0.0689062854542798,0.266085500913874,0.999999975993782,0.968639127408364,0.994882735521836,0.001089504035686272,0.0007704920092852551
1,165,0.6232465068721593,0.0768623629479777,0.1504174045806461,0.999999986218344,0.9688064044029738,0.99672055282845,0.0012153006662907182,0.0008594547808776359
1,166,0.7158005677641086,0.0786362421571669,0.1603017959447431,0.99999999925167,0.9690340937705176,0.9975517065702866,0.001243348159265999,0.0008792898328922216
1,167,0.6132216183910442,0.0768457504154685,0.1509361464324569,0.999999986917383,0.968806884444365,0.99649415754407,0.001215037999088555,0.0008592690238967169
1,168,0.6779256528752332,0.0783027147668193,0.129590426555101,0.999999996734777,0.96881232264414,0.997033245334181,0.0012380746281882467,0.0008755604171002311
1,169,0.6724231011029831,0.0783212322189027,0.1292891137961961,0.999999992946694,0.9687993322096792,0.9970230912816224,0.0012383674148134798,0.0008757674743921534
1,170,0.3039733935910851,0.0601773996090053,0.515097394508923,0.999999983825562,0.9677592789014962,0.993866335836787,0.0009514882321529141,0.0006728878974192968
1,171,0.4959553326105041,0.0718360856541425,0.224095905745147,0.999999976626432,0.9685644973392608,0.9958295920801116,0.001135828244290185,0.0008032522666103195
1,172,0.5371721204001083,0.0738079440547776,0.226733994758413,0.999999980018902,0.968993387437178,0.996120168036044,0.0011670060631369039,0.0008253010700121431
1,173,0.3781207046078982,0.064897894512013,0.4634413772634449,0.999999952829228,0.9679683211234807,0.994645699348395,0.001026125810036514,0.0007256712332015235
1,174,0.4894367369232201,0.0716167307363285,0.26056771864795,0.999999969987426,0.9690814449825994,0.996020522578754,0.0011323599385089289,0.0008007994974578559
1,175,0.5940257445398123,0.0753306272306676,0.1718868377362289,0.999999999120922,0.968666127748918,0.99653901284067,0.0011910817980900596,0.0008423273138730863
1,176,0.6554894972855703,0.0771948277629675,0.1808990785998591,0.999999995916707,0.9690094115452234,0.9972917058664096,0.0012205573965768895,0.0008631723152306974
1,177,0.4711037987272787,0.0687742135563163,0.2860257860207491,0.999999988406139,0.9690332781507626,0.9958139499212556,0.0010874157956239417,0.0007690152159657322
1,178,0.4717744554885872,0.0705475272152505,0.2765885444570021,0.999999982099551,0.9689462423906686,0.9956706406798076,0.001115454346464537,0.0007888439441457147
1,179,0.4271320108263609,0.0682745831132171,0.3039201852362921,0.999999992303666,0.9691202834825584,0.995236020609551,0.0010795159446811786,0.0007634284794080199
1,180,0.5575808918448503,0.074285034308571,0.2226102566327839,0.999999963689767,0.9689844129578798,0.9966784241001788,0.0011745495223941785,0.0008306357680855081
1,181,0.6528422174922255,0.0770570896412244,0.1808271897324039,0.99999999882893,0.9690611666204436,0.9970867924273984,0.001218379565650181,0.0008616321636831664
1,182,0.2416069535938211,0.0572696308423099,0.585932418877545,0.999999609054841,0.9682819872763382,0.993389261054712,0.000905512371093633,0.0006403739898008896
